id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross
42,2007-10-19,"Gone, Baby, Gone",19000000,20300218,34352162,2007,15352162,80.80085263157895,14051944
89,1939-08-25,The Wizard of Oz,2777000,34063405,34305476,1939,31528476,1135.3430320489738,242071
92,2000-04-14,American Psycho,8000000,15070285,34270285,2000,26270285,328.37856250000004,19200000
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816,2010,19247816,128.31877333333333,31000000
54,2015-06-30,Viy,26000000,0,34246770,2015,8246770,31.718346153846156,34246770
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,2011,24240572,242.40572,19643167
6,1996-11-20,Sling Blade,4833610,24475416,34175000,1996,29341390,607.0284942310199,9699584
68,1990-11-09,Child's Play 2,13000000,26904572,34166572,1990,21166572,162.81978461538463,7262000
51,2009-01-30,Entre les murs,3250000,3766810,34114067,2009,30864067,949.6636000000001,30347257
29,1999-06-04,Instinct,55000000,34105207,34105207,1999,-20894793,-37.99053272727273,0
89,2002-09-06,Swimfan,10000000,28564995,34084228,2002,24084228,240.84228,5519233
52,2013-12-31,Metegol,22000000,0,34061097,2013,12061097,54.82316818181818,34061097
16,2015-10-23,Suffragette,14000000,4702420,34044909,2015,20044909,143.1779214285714,29342489
67,2004-12-17,Flight of the Phoenix,75000000,21009180,34009180,2004,-40990820,-54.654426666666666,13000000
10,1985-06-30,Day of the Dead,3500000,5804262,34004262,1985,30504262,871.5503428571429,28200000
20,1997-01-10,The Relic,60000000,33956608,33956608,1997,-26043392,-43.40565333333333,0
62,2008-07-04,Ne le dis Ã personne,18500000,6198883,33954018,2008,15454018,83.53523243243242,27755135
22,2012-04-13,Lockout,20000000,14326865,33943049,2012,13943049,69.71524500000001,19616184
70,2006-02-17,Nochnoy dozor,4200000,1502188,33913542,2006,29713542,707.4652857142858,32411354
77,2008-10-03,Nick and Norah's Infinite Playlist,10000000,31487293,33886017,2008,23886017,238.86017,2398724
21,2000-12-08,Dungeons and Dragons,35000000,15185241,33771965,2000,-1228035,-3.508671428571428,18586724
23,2001-08-24,Jay and Silent Bob Strike Back,22000000,30059386,33762400,2001,11762400,53.46545454545455,3703014
48,2015-07-10,Self/Less,26000000,12279691,33667319,2015,7667319,29.48968846153846,21387628
5,2002-03-15,Y Tu MamÃ¡ TambiÃ©n,5000000,13649881,33649881,2002,28649881,572.99762,20000000
58,2007-06-08,Hostel: Part II,7500000,17544812,33606409,2007,26106409,348.08545333333336,16061597
72,2002-11-22,Friday After Next,10000000,33253609,33526835,2002,23526835,235.26835,273226
57,2008-03-28,"Run, Fatboy, Run",10000000,6003262,33512260,2008,23512260,235.1226,27508998
45,2005-02-18,Because of Winn-Dixie,15000000,32647042,33508485,2005,18508485,123.38990000000001,861443
85,2005-07-22,The Bad News Bears,35000000,32868349,33500620,2005,-1499380,-4.283942857142857,632271
29,2008-09-26,Fireproof,500000,33456317,33473297,2008,32973297,6594.6594000000005,16980
5,2000-11-10,Red Planet,80000000,17480890,33463969,2000,-46536031,-58.170038749999996,15983079
60,1999-08-06,Mystery Men,68000000,29762011,33462011,1999,-34537989,-50.791160294117645,3700000
8,1996-10-11,The Long Kiss Goodnight,65000000,33447612,33447612,1996,-31552388,-48.542135384615385,0
17,2002-07-12,The Crocodile Hunter: Collision Course,12500000,28436931,33436931,2002,20936931,167.495448,5000000
84,2001-11-21,Black Knight,35000000,33422806,33422806,2001,-1577194,-4.5062685714285715,0
13,2000-02-23,Wonder Boys,35000000,19389454,33422485,2000,-1577515,-4.507185714285714,14033031
53,1968-06-12,Rosemary's Baby,3200000,33395426,33395426,1968,30195426,943.6070625,0
13,2012-07-13,2016: Obamaâs America,2500000,33349941,33349941,2012,30849941,1233.99764,0
35,2014-08-01,Get on Up,30000000,30569935,33339868,2014,3339868,11.132893333333334,2769933
71,1957-12-18,The Bridge on the River Kwai,3000000,33300000,33300000,1957,30300000,1010.0,0
45,1969-12-16,"Hello, Dolly",24000000,33208099,33208099,1969,9208099,38.36707916666667,0
40,1985-07-10,Silverado,26000000,33200000,33200000,1985,7200000,27.692307692307693,0
52,2004-02-20,Confessions of a Teenage Drama Queen,15000000,29331068,33118854,2004,18118854,120.79236,3787786
40,2002-02-15,Hart's War,70000000,19076815,33076815,2002,-36923185,-52.74740714285714,14000000
77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2012,20069303,154.37925384615386,15326355
36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2012,19535736,144.70915555555555,18011687
27,2002-12-31,Confessions of a Dangerous Mind,29000000,16007718,33013805,2002,4013805,13.840706896551724,17006087
61,2000-12-22,Dracula 2000,28000000,33000377,33000377,2000,5000377,17.858489285714285,0
74,1985-03-22,The Last Dragon,10000000,33000000,33000000,1985,23000000,229.99999999999997,0
21,1998-04-03,Mercury Rising,60000000,32983332,32983332,1998,-27016668,-45.02778,0
2,1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000,32980880,32980880,1984,30380880,1168.4953846153846,0
29,2007-11-30,Awake,8600000,14373825,32968648,2007,24368648,283.35637209302325,18594823
64,2008-04-18,88 Minutes,30000000,16930884,32955399,2008,2955399,9.851329999999999,16024515
8,2005-12-16,The Producers: The Movie Musical,45000000,19398532,32952995,2005,-12047005,-26.77112222222222,13554463
94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,21943247,199.48406363636363,19695038
84,2015-01-30,Project Almanac,12000000,22348241,32909437,2015,20909437,174.24530833333333,10561196
78,2010-09-24,You Again,20000000,25702053,32838945,2010,12838945,64.19472499999999,7136892
45,2009-04-24,Fighting,25000000,23091010,32831707,2009,7831707,31.326828000000003,9740697
43,2003-09-26,Luther,35000000,5781086,32717063,2003,-2282937,-6.522677142857143,26935977
79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012,20700439,172.50365833333333,7374368
60,2009-10-02,The Invention of Lying,18500000,18451251,32679264,2009,14179264,76.64467027027027,14228013
46,2000-04-07,Return to Me,24000000,32662299,32662299,2000,8662299,36.092912500000004,0
72,1978-01-01,Coming Home,3000000,32653000,32653000,1978,29653000,988.4333333333334,0
40,2010-01-08,Leap Year,19000000,25918920,32618920,2010,13618920,71.67852631578947,6700000
94,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,12608019,63.040094999999994,12427864
38,2018-11-02,Nobodyâs Fool,19000000,31713110,32589493,2018,13589493,71.52364736842105,876383
20,2006-08-11,Kabhi Alvida Naa Kehna,10750000,3275443,32575443,2006,21825443,203.02737674418606,29300000
59,2002-12-06,Adaptation,18500000,22498520,32531759,2002,14031759,75.84734594594595,10033239
89,2006-06-23,Krrish,10000000,1430721,32430721,2006,22430721,224.30721,31000000
3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,2016,9898681,43.99413777777777,21735324
73,1999-10-29,Being John Malkovich,13000000,22858926,32382381,1999,19382381,149.09523846153846,9523455
14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,29827255,1193.0901999999999,83204
39,2009-05-22,Dance Flick,25000000,25794018,32224624,2009,7224624,28.898496,6430606
41,1996-07-26,Kingpin,25000000,25023424,32223424,1996,7223424,28.893696000000002,7200000
35,1987-07-31,The Lost Boys,8500000,32222567,32222567,1987,23722567,279.08902352941175,0
76,1992-03-06,The Lawnmower Man,10000000,32100816,32100816,1992,22100816,221.00816,0
45,2003-01-17,Cidade de Deus,3300000,7563397,32059295,2003,28759295,871.4937878787879,24495898
60,1995-10-27,Copycat,20000000,32051917,32051917,1995,12051917,60.259585,0
28,2007-07-20,Sunshine,40000000,3688560,32030610,2007,-7969390,-19.923475,28342050
62,1993-09-17,The Age of Innocence,34000000,32014993,32014993,1993,-1985007,-5.838255882352941,0
53,2009-09-18,Jennifer's Body,16000000,16204793,31943401,2009,15943401,99.64625625,15738608
89,1980-01-01,Dressed to Kill,6500000,31899000,31899000,1980,25399000,390.75384615384615,0
28,2009-12-18,The Young Victoria,35000000,11001272,31878891,2009,-3121109,-8.917454285714285,20877619
71,1994-07-01,The Shadow,40000000,31835600,31835600,1994,-8164400,-20.411,0
1,1999-07-16,Lake Placid,27000000,31770413,31770413,1999,4770413,17.668196296296294,0
41,1998-03-20,Mr. Nice Guy,6000000,12716953,31716953,1998,25716953,428.61588333333333,19000000
64,1969-10-15,Paint Your Wagon,20000000,31678778,31678778,1969,11678778,58.393890000000006,0
82,1981-06-12,History of the World: Part I,11000000,31672000,31672000,1981,20672000,187.9272727272727,0
79,2005-11-23,Rent,40000000,29077547,31670620,2005,-8329380,-20.823449999999998,2593073
69,2004-04-09,The Girl Next Door,25000000,14589444,31635150,2004,6635150,26.540599999999998,17045706
68,2008-12-12,"Che, Part 1: The Argentine",58000000,1802521,31627370,2008,-26372630,-45.47005172413793,29824849
30,1974-11-15,Benji,500000,31559560,31559560,1974,31059560,6211.912,0
98,2013-04-26,Mud,10000000,21590086,31556959,2013,21556959,215.56959,9966873
94,2006-09-01,Lage Raho Munna Bhai,2700000,2217561,31517561,2006,28817561,1067.317074074074,29300000
10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,-3606799,-10.30514,11117755
63,1995-04-07,Rob Roy,28000000,31390587,31390587,1995,3390587,12.109239285714287,0
23,1999-06-18,An Ideal Husband,10700000,18542974,31341183,1999,20641183,192.90825233644858,12798209
76,1999-08-04,The Iron Giant,50000000,23159305,31333917,1999,-18666083,-37.332166,8174612
71,2000-10-13,Lost Souls,28000000,16779636,31320293,2000,3320293,11.858189285714285,14540657
72,2004-04-07,Johnson Family Vacation,12000000,31203964,31286759,2004,19286759,160.72299166666667,82795
73,2001-12-21,How High,12000000,31155435,31222395,2001,19222395,160.186625,66960
86,2017-06-30,The House,40000000,25584504,31192425,2017,-8807575,-22.0189375,5607921
77,2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,23787727,321.4557702702703,8791921
54,2017-12-31,Perfectos Desconocidos,4000000,0,31166312,2017,27166312,679.1578000000001,31166312
39,2013-01-25,Movie 43,10000000,8840453,31164747,2013,21164747,211.64747,22324294
86,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,3657914,13.301505454545454,225801
3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,26149251,522.98502,17024965
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,2015,-8875633,-22.1890825,25349291
23,2007-11-16,Love in the Time of Cholera,45000000,4617608,31077418,2007,-13922582,-30.93907111111111,26459810
55,1997-04-11,Grosse Pointe Blank,15000000,28084357,31070412,1997,16070412,107.13607999999999,2986055
36,1977-12-23,High Anxiety,3400000,31063038,31063038,1977,27663038,813.6187647058824,0
4,2015-04-24,The Water Diviner,22500000,4200117,31054727,2015,8554727,38.02100888888889,26854610
30,2008-09-19,Igor,22000000,19528602,31013349,2008,9013349,40.96976818181818,11484747
44,2001-04-11,Joe Dirt,16000000,27087695,30987695,2001,14987695,93.67309375,3900000
22,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,2018,-9036316,-22.59079,24847860
56,2006-03-03,Ultraviolet,30000000,18522064,30962112,2006,962112,3.20704,12440048
40,2008-02-22,Be Kind Rewind,20000000,11175164,30894247,2008,10894247,54.47123499999999,19719083
32,2001-09-28,Hearts in Atlantis,31000000,24185781,30885781,2001,-114219,-0.3684483870967742,6700000
47,1987-09-25,The Princess Bride,15000000,30857000,30859628,1987,15859628,105.73085333333334,2628
85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,2016,20768449,207.68449,1020846
79,2007-06-15,Nancy Drew,20000000,25584685,30703845,2007,10703845,53.519225000000006,5119160
50,2017-12-31,Posledniy bogatyr,8500000,0,30700192,2017,22200192,261.1787294117647,30700192
89,1999-10-08,Superstar,14000000,30628981,30628981,1999,16628981,118.77843571428572,0
69,1999-01-15,Virus,75000000,14010690,30626690,1999,-44373310,-59.16441333333333,16616000
45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,17.699234615384615,14593529
57,1996-05-17,Flipper,25530000,20080020,30593313,1996,5063313,19.832796709753232,10513293
9,2016-01-15,Norm of the North,18000000,17062499,30535660,2016,12535660,69.64255555555555,13473161
49,1953-08-05,From Here to Eternity,1650000,30500000,30500000,1953,28850000,1748.4848484848485,0
86,2005-10-07,2 For the Money,20000000,22991379,30491379,2005,10491379,52.456895,7500000
97,2006-05-05,An American Haunting,14000000,16298046,30443277,2006,16443277,117.45197857142857,14145231
11,2000-04-14,East is East,3000000,4170647,30438635,2000,27438635,914.6211666666666,26267988
72,2006-04-28,Stick It,20000000,26910736,30399714,2006,10399714,51.99857,3488978
48,2015-01-23,Mortdecai,60000000,7696134,30396134,2015,-29603866,-49.339776666666666,22700000
22,2009-10-02,A Serious Man,7000000,9228788,30360570,2009,23360570,333.72242857142857,21131782
65,2003-09-12,Cabin Fever,1500000,21158188,30351664,2003,28851664,1923.4442666666666,9193476
6,2004-09-24,Shaun of the Dead,5000000,13542874,30332385,2004,25332385,506.6477,16789511
86,1998-10-02,A Night at the Roxbury,17000000,30331165,30331165,1998,13331165,78.41861764705882,0
92,2002-02-22,Queen of the Damned,35000000,30307804,30307804,2002,-4692196,-13.406274285714288,0
48,2004-04-23,Silmido,8500000,298347,30298347,2004,21798347,256.45114117647057,30000000
72,2015-08-21,American Ultra,28000000,14439985,30295028,2015,2295028,8.196528571428571,15855043
49,2007-12-25,The Great Debaters,15000000,30226144,30261293,2007,15261293,101.74195333333333,35149
85,2006-08-11,Pulse,20500000,20264436,30241435,2006,9741435,47.51919512195122,9976999
30,2016-11-11,Billy Lynnâs Long Halftime Walk,40000000,1738477,30230402,2016,-9769598,-24.423995,28491925
76,2000-08-25,The Art of War,40000000,30199105,30199105,2000,-9800895,-24.5022375,0
24,2011-09-30,What's Your Number?,20000000,14011084,30163785,2011,10163785,50.81892500000001,16152701
6,1998-07-24,Jane Austen's Mafia,10000000,19843795,30143795,1998,20143795,201.43795,10300000
50,2014-08-22,When the Game Stands Tall,15000000,30127963,30138912,2014,15138912,100.92608000000001,10949
77,1968-10-01,Night of the Living Dead,114000,12087064,30087064,1968,29973064,26292.16140350877,18000000
28,2002-02-22,Dragonfly,60000000,30063805,30063805,2002,-29936195,-49.893658333333335,0
83,1989-05-19,Road House,10000000,30050028,30050028,1989,20050028,200.50028000000003,0
59,1951-02-23,Quo Vadis?,8250000,30000000,30028513,1951,21778513,263.98197575757575,28513
79,2018-03-09,The Strangers: Prey at Night,5000000,24431472,29960051,2018,24960051,499.20102,5528579
31,2008-09-19,Ghost Town,20000000,13367624,29958228,2008,9958228,49.79114,16590604
9,2004-04-30,Laws of Attraction,32000000,17848322,29948322,2004,-2051678,-6.41149375,12100000
90,2009-01-30,New in Town,8000000,16734283,29937909,2009,21937909,274.2238625,13203626
7,2000-05-19,Small Time Crooks,18000000,17266359,29934477,2000,11934477,66.30265,12668118
35,2013-11-29,Mandela: Long Walk to Freedom,35000000,8323085,29890402,2013,-5109598,-14.59885142857143,21567317
16,2002-09-20,The Four Feathers,35000000,18306166,29882645,2002,-5117355,-14.621014285714285,11576479
91,2009-08-21,Shorts,20000000,20919166,29870801,2009,9870801,49.354005,8951635
44,2010-04-23,The Losers,25000000,23591432,29863840,2010,4863840,19.45536,6272408
36,2014-04-11,Draft Day,25000000,28842237,29847480,2014,4847480,19.38992,1005243
64,2009-10-09,St. Trinianâs,11400000,15000,29830239,2009,18430239,161.66876315789474,29815239
49,2001-01-12,Double Take,24000000,29823162,29823162,2001,5823162,24.263175,0
37,2001-10-19,Riding in Cars with Boys,47000000,29781453,29781453,2001,-17218547,-36.63520638297872,0
98,2000-05-12,Battlefield Earth: A Saga of the Year 3000,80000000,21471685,29725663,2000,-50274337,-62.842921249999996,8253978
59,2009-10-09,An Education,7500000,12574914,29652736,2009,22152736,295.36981333333335,17077822
43,2014-02-14,Winterâs Tale,60000000,12600231,29575033,2014,-30424967,-50.70827833333333,16974802
23,2013-11-15,La grande bellezza,12000000,2883879,29549145,2013,17549145,146.242875,26665266
34,1970-09-23,"Tora, Tora, Tora",25000000,29548291,29548291,1970,4548291,18.193164,0
72,2001-05-18,Angel Eyes,38000000,24044532,29544532,2001,-8455468,-22.25123157894737,5500000
86,1983-06-24,Twilight Zone: The Movie,10000000,29500000,29500000,1983,19500000,195.0,0
7,2001-01-19,The Pledge,45000000,19719930,29406132,2001,-15593868,-34.653040000000004,9686202
26,1983-04-15,The Evil Dead,375000,2400000,29400000,1983,29025000,7740.000000000001,27000000
20,2012-11-23,De rouille et dâos,19500000,2061449,29393634,2012,9893634,50.736584615384615,27332185
100,2007-09-14,Across the Universe,45000000,24343673,29367143,2007,-15632857,-34.73968222222222,5023470
38,2004-04-02,The Prince & Me,30000000,28165882,29356757,2004,-643243,-2.144143333333333,1190875
87,1994-11-23,A Low Down Dirty Shame,10000000,29317886,29317886,1994,19317886,193.17886,0
70,2009-10-16,The Stepfather,20000000,29062561,29227561,2009,9227561,46.137805,165000
94,2009-11-25,The Road,25000000,8114270,29206732,2009,4206732,16.826928,21092462
10,2018-10-12,Bad Times at the El Royale,32000000,17839115,29204379,2018,-2795621,-8.736315625,11365264
40,1998-05-15,Bulworth,30000000,26528684,29203383,1998,-796617,-2.6553899999999997,2674699
37,1979-11-07,The Rose,8500000,29200000,29200000,1979,20700000,243.52941176470586,0
37,2006-01-27,Rang De Basanti,5300000,2197694,29197694,2006,23897694,450.8998867924528,27000000
53,1998-04-17,The Object of my Affection,15000000,29145924,29145924,1998,14145924,94.30616,0
42,1991-08-09,Double Impact,16000000,29090445,29090445,1991,13090445,81.81528125,0
35,2002-11-08,Far From Heaven,13500000,15901849,29027914,2002,15527914,115.02158518518519,13126065
