title,title_clean,studio,year,genres,domestic_gross,foreign_gross,total_gross,averagerating,numvotes,release_month,worldwide_gross,main_genre
From Paris with Love,from paris with love,LGF,2010,action,24100000,28700000.0,52800000.0,6.5,107079,2.0,53139168.0,action
From Paris with Love,from paris with love,LGF,2010,crime,24100000,28700000.0,52800000.0,6.5,107079,2.0,53139168.0,action
From Paris with Love,from paris with love,LGF,2010,thriller,24100000,28700000.0,52800000.0,6.5,107079,2.0,53139168.0,action
Alpha and Omega,alpha and omega,LGF,2010,adventure,25100000,25400000.0,50500000.0,5.3,12463,,,
Alpha and Omega,alpha and omega,LGF,2010,animation,25100000,25400000.0,50500000.0,5.3,12463,,,
Alpha and Omega,alpha and omega,LGF,2010,comedy,25100000,25400000.0,50500000.0,5.3,12463,,,
The Switch,the switch,Mira.,2010,comedy,27800000,22100000.0,49900000.0,6.1,90661,8.0,49858465.0,comedy
The Switch,the switch,Mira.,2010,drama,27800000,22100000.0,49900000.0,6.1,90661,8.0,49858465.0,comedy
The Switch,the switch,Mira.,2010,romance,27800000,22100000.0,49900000.0,6.1,90661,8.0,49858465.0,comedy
She's Out of My League,she's out of my league,Par.,2010,comedy,32000000,17800000.0,49800000.0,6.4,117245,3.0,48680977.0,comedy
She's Out of My League,she's out of my league,Par.,2010,romance,32000000,17800000.0,49800000.0,6.4,117245,3.0,48680977.0,comedy
How Do You Know,how do you know,Sony,2010,comedy,30200000,18500000.0,48700000.0,5.4,41072,,,
How Do You Know,how do you know,Sony,2010,drama,30200000,18500000.0,48700000.0,5.4,41072,,,
How Do You Know,how do you know,Sony,2010,romance,30200000,18500000.0,48700000.0,5.4,41072,,,
Charlie St. Cloud,charlie st. cloud,Uni.,2010,drama,31200000,17000000.0,48200000.0,6.5,55016,7.0,48478084.0,drama
Charlie St. Cloud,charlie st. cloud,Uni.,2010,fantasy,31200000,17000000.0,48200000.0,6.5,55016,7.0,48478084.0,drama
Charlie St. Cloud,charlie st. cloud,Uni.,2010,romance,31200000,17000000.0,48200000.0,6.5,55016,7.0,48478084.0,drama
Scott Pilgrim vs. the World,scott pilgrim vs. the world,Uni.,2010,action,31500000,16100000.0,47600000.0,7.5,339338,8.0,48056764.0,action
Scott Pilgrim vs. the World,scott pilgrim vs. the world,Uni.,2010,comedy,31500000,16100000.0,47600000.0,7.5,339338,8.0,48056764.0,action
Scott Pilgrim vs. the World,scott pilgrim vs. the world,Uni.,2010,fantasy,31500000,16100000.0,47600000.0,7.5,339338,8.0,48056764.0,action
Heartbreaker,heartbreaker,IFC,2010,comedy,504000,46900000.0,47404000.0,6.8,23995,,,
Heartbreaker,heartbreaker,IFC,2010,romance,504000,46900000.0,47404000.0,6.8,23995,,,
The Spy Next Door,the spy next door,LGF,2010,action,24300000,20900000.0,45200000.0,5.5,36767,1.0,46752858.0,action
The Spy Next Door,the spy next door,LGF,2010,comedy,24300000,20900000.0,45200000.0,5.5,36767,1.0,46752858.0,action
The Spy Next Door,the spy next door,LGF,2010,family,24300000,20900000.0,45200000.0,5.5,36767,1.0,46752858.0,action
Machete,machete,Fox,2010,action,26600000,17500000.0,44100000.0,6.6,182320,9.0,46370970.0,action
Machete,machete,Fox,2010,crime,26600000,17500000.0,44100000.0,6.6,182320,9.0,46370970.0,action
Machete,machete,Fox,2010,thriller,26600000,17500000.0,44100000.0,6.6,182320,9.0,46370970.0,action
The Man From Nowhere,the man from nowhere,CJ,2010,action,528000,42500000.0,43028000.0,7.8,55247,,,
The Man From Nowhere,the man from nowhere,CJ,2010,drama,528000,42500000.0,43028000.0,7.8,55247,,,
The Man From Nowhere,the man from nowhere,CJ,2010,thriller,528000,42500000.0,43028000.0,7.8,55247,,,
When in Rome,when in rome,BV,2010,comedy,32700000,10400000.0,43100000.0,5.6,57396,,,
When in Rome,when in rome,BV,2010,romance,32700000,10400000.0,43100000.0,5.6,57396,,,
My Name is Khan,my name is khan,FoxS,2010,drama,4000000,38300000.0,42300000.0,8.0,90988,2.0,42355526.0,drama
Going the Distance,going the distance,WB (NL),2010,comedy,17800000,24200000.0,42000000.0,6.3,54421,9.0,43603990.0,comedy
Going the Distance,going the distance,WB (NL),2010,romance,17800000,24200000.0,42000000.0,6.3,54421,9.0,43603990.0,comedy
For Colored Girls,for colored girls,LGF,2010,drama,37700000,17300.0,37717300.0,6.1,6728,11.0,38017873.0,drama
Furry Vengeance,furry vengeance,Sum.,2010,comedy,17600000,18600000.0,36200000.0,3.8,14700,4.0,39340177.0,comedy
Furry Vengeance,furry vengeance,Sum.,2010,family,17600000,18600000.0,36200000.0,3.8,14700,4.0,39340177.0,comedy
Faster,faster,CBS,2010,action,23200000,12400000.0,35600000.0,6.5,93618,11.0,35792945.0,action
Faster,faster,CBS,2010,crime,23200000,12400000.0,35600000.0,6.5,93618,11.0,35792945.0,action
Faster,faster,CBS,2010,drama,23200000,12400000.0,35600000.0,6.5,93618,11.0,35792945.0,action
The Kids Are All Right,the kids are all right,Focus,2010,comedy,20800000,13900000.0,34700000.0,7.0,120656,7.0,36275469.0,comedy
The Kids Are All Right,the kids are all right,Focus,2010,drama,20800000,13900000.0,34700000.0,7.0,120656,7.0,36275469.0,comedy
The Kids Are All Right,the kids are all right,Focus,2010,romance,20800000,13900000.0,34700000.0,7.0,120656,7.0,36275469.0,comedy
You Will Meet a Tall Dark Stranger,you will meet a tall dark stranger,SPC,2010,comedy,3200000,31000000.0,34200000.0,6.3,41608,9.0,34247816.0,comedy
You Will Meet a Tall Dark Stranger,you will meet a tall dark stranger,SPC,2010,drama,3200000,31000000.0,34200000.0,6.3,41608,9.0,34247816.0,comedy
You Will Meet a Tall Dark Stranger,you will meet a tall dark stranger,SPC,2010,romance,3200000,31000000.0,34200000.0,6.3,41608,9.0,34247816.0,comedy
Leap Year,leap year,Uni.,2010,comedy,25900000,6700000.0,32600000.0,6.5,86125,1.0,32618920.0,comedy
Leap Year,leap year,Uni.,2010,romance,25900000,6700000.0,32600000.0,6.5,86125,1.0,32618920.0,comedy
You Again,you again,BV,2010,comedy,25700000,6300000.0,32000000.0,5.8,46690,9.0,32838945.0,comedy
You Again,you again,BV,2010,family,25700000,6300000.0,32000000.0,5.8,46690,9.0,32838945.0,comedy
You Again,you again,BV,2010,romance,25700000,6300000.0,32000000.0,5.8,46690,9.0,32838945.0,comedy
The Losers,the losers,WB,2010,action,23600000,5800000.0,29400000.0,6.4,83876,4.0,29863840.0,action
The Losers,the losers,WB,2010,adventure,23600000,5800000.0,29400000.0,6.4,83876,4.0,29863840.0,action
The Losers,the losers,WB,2010,crime,23600000,5800000.0,29400000.0,6.4,83876,4.0,29863840.0,action
Ramona and Beezus,ramona and beezus,Fox,2010,adventure,26200000,1100000.0,27300000.0,6.6,16086,7.0,27469621.0,adventure
Ramona and Beezus,ramona and beezus,Fox,2010,comedy,26200000,1100000.0,27300000.0,6.6,16086,7.0,27469621.0,adventure
Ramona and Beezus,ramona and beezus,Fox,2010,family,26200000,1100000.0,27300000.0,6.6,16086,7.0,27469621.0,adventure
Let Me In,let me in,Over.,2010,drama,12100000,12000000.0,24100000.0,7.1,107012,10.0,28270399.0,drama
Let Me In,let me in,Over.,2010,fantasy,12100000,12000000.0,24100000.0,7.1,107012,10.0,28270399.0,drama
Let Me In,let me in,Over.,2010,horror,12100000,12000000.0,24100000.0,7.1,107012,10.0,28270399.0,drama
Just Wright,just wright,FoxS,2010,comedy,21500000,29900.0,21529900.0,5.9,12466,5.0,21867665.0,comedy
Just Wright,just wright,FoxS,2010,romance,21500000,29900.0,21529900.0,5.9,12466,5.0,21867665.0,comedy
Just Wright,just wright,FoxS,2010,sport,21500000,29900.0,21529900.0,5.9,12466,5.0,21867665.0,comedy
Our Family Wedding,our family wedding,FoxS,2010,comedy,20300000,1200000.0,21500000.0,4.9,6417,3.0,21410546.0,comedy
Our Family Wedding,our family wedding,FoxS,2010,romance,20300000,1200000.0,21500000.0,4.9,6417,3.0,21410546.0,comedy
My Soul to Take,my soul to take,Uni.,2010,horror,14700000,6200000.0,20900000.0,4.8,18381,10.0,16727470.0,horror
My Soul to Take,my soul to take,Uni.,2010,mystery,14700000,6200000.0,20900000.0,4.8,18381,10.0,16727470.0,horror
My Soul to Take,my soul to take,Uni.,2010,thriller,14700000,6200000.0,20900000.0,4.8,18381,10.0,16727470.0,horror
Country Strong,country strong,SGem,2010,drama,20200000,310000.0,20510000.0,6.3,16296,12.0,20601987.0,drama
Country Strong,country strong,SGem,2010,music,20200000,310000.0,20510000.0,6.3,16296,12.0,20601987.0,drama
Another Year,another year,SPC,2010,comedy,3200000,16500000.0,19700000.0,7.3,26273,12.0,20005613.0,comedy
Another Year,another year,SPC,2010,drama,3200000,16500000.0,19700000.0,7.3,26273,12.0,20005613.0,comedy
Buried,buried,LGF,2010,drama,1000000,18100000.0,19100000.0,7.0,139426,9.0,21270290.0,drama
Buried,buried,LGF,2010,mystery,1000000,18100000.0,19100000.0,7.0,139426,9.0,21270290.0,drama
Buried,buried,LGF,2010,thriller,1000000,18100000.0,19100000.0,7.0,139426,9.0,21270290.0,drama
Repo Men,repo men,Uni.,2010,action,13800000,4600000.0,18400000.0,6.3,96144,3.0,18195238.0,action
Repo Men,repo men,Uni.,2010,crime,13800000,4600000.0,18400000.0,6.3,96144,3.0,18195238.0,action
Repo Men,repo men,Uni.,2010,sci-fi,13800000,4600000.0,18400000.0,6.3,96144,3.0,18195238.0,action
The Nutcracker in 3D,the nutcracker in 3d,Free,2010,action,195000,16000000.0,16195000.0,4.3,3119,11.0,20466016.0,action
The Nutcracker in 3D,the nutcracker in 3d,Free,2010,family,195000,16000000.0,16195000.0,4.3,3119,11.0,20466016.0,action
The Nutcracker in 3D,the nutcracker in 3d,Free,2010,fantasy,195000,16000000.0,16195000.0,4.3,3119,11.0,20466016.0,action
Sea Rex 3D: Journey to a Prehistoric World,sea rex 3d: journey to a prehistoric world,3D,2010,documentary,6100000,9900000.0,16000000.0,6.9,364,5.0,16515203.0,documentary
I Hate Luv Storys,i hate luv storys,UTV,2010,comedy,848000,14900000.0,15748000.0,5.7,6921,,,
I Hate Luv Storys,i hate luv storys,UTV,2010,drama,848000,14900000.0,15748000.0,5.7,6921,,,
I Hate Luv Storys,i hate luv storys,UTV,2010,romance,848000,14900000.0,15748000.0,5.7,6921,,,
Extraordinary Measures,extraordinary measures,CBS,2010,drama,12100000,3100000.0,15200000.0,6.5,15673,1.0,15826984.0,drama
Somewhere,somewhere,Focus,2010,comedy,1800000,12200000.0,14000000.0,6.3,40250,12.0,17023121.0,comedy
Somewhere,somewhere,Focus,2010,drama,1800000,12200000.0,14000000.0,6.3,40250,12.0,17023121.0,comedy
Winter's Bone,winter's bone,RAtt.,2010,drama,6500000,7300000.0,13800000.0,7.2,127751,6.0,16131551.0,drama
Winter's Bone,winter's bone,RAtt.,2010,mystery,6500000,7300000.0,13800000.0,7.2,127751,6.0,16131551.0,drama
The Last Station,the last station,SPC,2010,documentary,6600000,6900000.0,13500000.0,7.6,10,,,
Raajneeti,raajneeti,UTV,2010,crime,1500000,11100000.0,12600000.0,7.2,15214,,,
Raajneeti,raajneeti,UTV,2010,drama,1500000,11100000.0,12600000.0,7.2,15214,,,
Made in Dagenham,made in dagenham,SPC,2010,biography,1100000,11300000.0,12400000.0,7.2,13121,11.0,15644196.0,biography
Made in Dagenham,made in dagenham,SPC,2010,comedy,1100000,11300000.0,12400000.0,7.2,13121,11.0,15644196.0,biography
Made in Dagenham,made in dagenham,SPC,2010,drama,1100000,11300000.0,12400000.0,7.2,13121,11.0,15644196.0,biography
Blue Valentine,blue valentine,Wein.,2010,drama,9700000,2600000.0,12300000.0,7.4,170089,12.0,16566240.0,drama
Blue Valentine,blue valentine,Wein.,2010,romance,9700000,2600000.0,12300000.0,7.4,170089,12.0,16566240.0,drama
Tamara Drewe,tamara drewe,SPC,2010,comedy,560000,11400000.0,11960000.0,6.2,19362,,,
Tamara Drewe,tamara drewe,SPC,2010,drama,560000,11400000.0,11960000.0,6.2,19362,,,
Tamara Drewe,tamara drewe,SPC,2010,romance,560000,11400000.0,11960000.0,6.2,19362,,,
Chloe,chloe,SPC,2010,drama,3100000,8600000.0,11700000.0,6.9,34,,,
Chloe,chloe,SPC,2010,music,3100000,8600000.0,11700000.0,6.9,34,,,
Chloe,chloe,SPC,2010,romance,3100000,8600000.0,11700000.0,6.9,34,,,
The Warrior's Way,the warrior's way,Rela.,2010,action,5700000,5400000.0,11100000.0,6.3,24271,12.0,8514325.0,action
The Warrior's Way,the warrior's way,Rela.,2010,fantasy,5700000,5400000.0,11100000.0,6.3,24271,12.0,8514325.0,action
The Warrior's Way,the warrior's way,Rela.,2010,western,5700000,5400000.0,11100000.0,6.3,24271,12.0,8514325.0,action
Jonah Hex,jonah hex,WB,2010,action,10500000,356000.0,10856000.0,4.7,51860,6.0,11022696.0,action
Jonah Hex,jonah hex,WB,2010,drama,10500000,356000.0,10856000.0,4.7,51860,6.0,11022696.0,action
Jonah Hex,jonah hex,WB,2010,fantasy,10500000,356000.0,10856000.0,4.7,51860,6.0,11022696.0,action
Cyrus,cyrus,FoxS,2010,crime,7500000,2500000.0,10000000.0,4.7,944,6.0,10062896.0,crime
Cyrus,cyrus,FoxS,2010,horror,7500000,2500000.0,10000000.0,4.7,944,6.0,10062896.0,crime
Cyrus,cyrus,FoxS,2010,mystery,7500000,2500000.0,10000000.0,4.7,944,6.0,10062896.0,crime
Conviction,conviction,FoxS,2010,biography,6800000,2900000.0,9700000.0,7.2,39771,10.0,11826980.0,biography
Conviction,conviction,FoxS,2010,crime,6800000,2900000.0,9700000.0,7.2,39771,10.0,11826980.0,biography
Conviction,conviction,FoxS,2010,drama,6800000,2900000.0,9700000.0,7.2,39771,10.0,11826980.0,biography
Babies,babies,Focus,2010,documentary,7300000,2200000.0,9500000.0,7.1,6672,,,
Stone,stone,Over.,2010,drama,1800000,7700000.0,9500000.0,5.4,38667,10.0,4065020.0,drama
Stone,stone,Over.,2010,thriller,1800000,7700000.0,9500000.0,5.4,38667,10.0,4065020.0,drama
Never Let Me Go,never let me go,FoxS,2010,drama,2400000,7000000.0,9400000.0,7.1,130084,9.0,11173718.0,drama
Never Let Me Go,never let me go,FoxS,2010,romance,2400000,7000000.0,9400000.0,7.1,130084,9.0,11173718.0,drama
Never Let Me Go,never let me go,FoxS,2010,sci-fi,2400000,7000000.0,9400000.0,7.1,130084,9.0,11173718.0,drama
MacGruber,macgruber,Uni.,2010,action,8500000,797000.0,9297000.0,5.5,39782,5.0,8629895.0,action
MacGruber,macgruber,Uni.,2010,comedy,8500000,797000.0,9297000.0,5.5,39782,5.0,8629895.0,action
MacGruber,macgruber,Uni.,2010,romance,8500000,797000.0,9297000.0,5.5,39782,5.0,8629895.0,action
Inside Job,inside job,SPC,2010,crime,4300000,3600000.0,7900000.0,8.3,65304,10.0,7799257.0,crime
Inside Job,inside job,SPC,2010,documentary,4300000,3600000.0,7900000.0,8.3,65304,10.0,7799257.0,crime
The Joneses,the joneses,RAtt.,2010,comedy,1500000,5500000.0,7000000.0,6.9,87,,,
The Joneses,the joneses,RAtt.,2010,drama,1500000,5500000.0,7000000.0,6.9,87,,,
Centurion,centurion,Magn.,2010,action,124000,6700000.0,6824000.0,6.4,74085,8.0,7885048.0,action
Centurion,centurion,Magn.,2010,adventure,124000,6700000.0,6824000.0,6.4,74085,8.0,7885048.0,action
Centurion,centurion,Magn.,2010,drama,124000,6700000.0,6824000.0,6.4,74085,8.0,7885048.0,action
Animal Kingdom,animal kingdom,SPC,2010,crime,1000000,5700000.0,6700000.0,7.3,51576,8.0,8078683.0,crime
Animal Kingdom,animal kingdom,SPC,2010,drama,1000000,5700000.0,6700000.0,7.3,51576,8.0,8078683.0,crime
It's Kind of a Funny Story,it's kind of a funny story,Focus,2010,comedy,6400000,128000.0,6528000.0,7.1,125583,10.0,6632950.0,comedy
It's Kind of a Funny Story,it's kind of a funny story,Focus,2010,drama,6400000,128000.0,6528000.0,7.1,125583,10.0,6632950.0,comedy
It's Kind of a Funny Story,it's kind of a funny story,Focus,2010,romance,6400000,128000.0,6528000.0,7.1,125583,10.0,6632950.0,comedy
Greenberg,greenberg,Focus,2010,comedy,4200000,1900000.0,6100000.0,6.1,33702,,,
Greenberg,greenberg,Focus,2010,drama,4200000,1900000.0,6100000.0,6.1,33702,,,
Greenberg,greenberg,Focus,2010,romance,4200000,1900000.0,6100000.0,6.1,33702,,,
Exit Through the Gift Shop,exit through the gift shop,PDA,2010,comedy,3300000,2000000.0,5300000.0,8.0,58721,,,
Exit Through the Gift Shop,exit through the gift shop,PDA,2010,crime,3300000,2000000.0,5300000.0,8.0,58721,,,
Exit Through the Gift Shop,exit through the gift shop,PDA,2010,documentary,3300000,2000000.0,5300000.0,8.0,58721,,,
Rabbit Hole,rabbit hole,LGF,2010,drama,2200000,2900000.0,5100000.0,7.0,45357,12.0,6205034.0,drama
Vision,vision,Zeit.,2010,drama,435000,4600000.0,5035000.0,5.4,322,,,
The Runaways,the runaways,App.,2010,biography,3600000,1100000.0,4700000.0,6.6,43792,3.0,5278632.0,biography
The Runaways,the runaways,App.,2010,drama,3600000,1100000.0,4700000.0,6.6,43792,3.0,5278632.0,biography
The Runaways,the runaways,App.,2010,music,3600000,1100000.0,4700000.0,6.6,43792,3.0,5278632.0,biography
Four Lions,four lions,Drft.,2010,comedy,305000,4400000.0,4705000.0,7.3,66209,11.0,2436111.0,comedy
Four Lions,four lions,Drft.,2010,crime,305000,4400000.0,4705000.0,7.3,66209,11.0,2436111.0,comedy
Four Lions,four lions,Drft.,2010,drama,305000,4400000.0,4705000.0,7.3,66209,11.0,2436111.0,comedy
Please Give,please give,SPC,2010,comedy,4000000,280000.0,4280000.0,6.6,10652,4.0,4570178.0,comedy
Please Give,please give,SPC,2010,drama,4000000,280000.0,4280000.0,6.6,10652,4.0,4570178.0,comedy
Monsters,monsters,Magn.,2010,drama,237000,4000000.0,4237000.0,6.4,84332,10.0,5639730.0,drama
Monsters,monsters,Magn.,2010,sci-fi,237000,4000000.0,4237000.0,6.4,84332,10.0,5639730.0,drama
Monsters,monsters,Magn.,2010,thriller,237000,4000000.0,4237000.0,6.4,84332,10.0,5639730.0,drama
Rare Exports: A Christmas Tale,rare exports: a christmas tale,Osci.,2010,adventure,236000,3800000.0,4036000.0,6.7,23923,,,
Rare Exports: A Christmas Tale,rare exports: a christmas tale,Osci.,2010,fantasy,236000,3800000.0,4036000.0,6.7,23923,,,
Rare Exports: A Christmas Tale,rare exports: a christmas tale,Osci.,2010,horror,236000,3800000.0,4036000.0,6.7,23923,,,
The Killer Inside Me,the killer inside me,IFC,2010,crime,217000,3800000.0,4017000.0,6.1,31727,6.0,3617277.0,crime
The Killer Inside Me,the killer inside me,IFC,2010,drama,217000,3800000.0,4017000.0,6.1,31727,6.0,3617277.0,crime
The Killer Inside Me,the killer inside me,IFC,2010,horror,217000,3800000.0,4017000.0,6.1,31727,6.0,3617277.0,crime
Catfish,catfish,Rog.,2010,documentary,3200000,242000.0,3442000.0,7.1,38656,,,
Catfish,catfish,Rog.,2010,drama,3200000,242000.0,3442000.0,7.1,38656,,,
Catfish,catfish,Rog.,2010,mystery,3200000,242000.0,3442000.0,7.1,38656,,,
Wild Target,wild target,Free,2010,action,109000,3300000.0,3409000.0,6.8,33915,10.0,5314194.0,action
Wild Target,wild target,Free,2010,comedy,109000,3300000.0,3409000.0,6.8,33915,10.0,5314194.0,action
Wild Target,wild target,Free,2010,crime,109000,3300000.0,3409000.0,6.8,33915,10.0,5314194.0,action
Kites,kites,Relbig.,2010,action,1600000,1300000.0,2900000.0,6.1,11353,5.0,17155193.0,action
Kites,kites,Relbig.,2010,drama,1600000,1300000.0,2900000.0,6.1,11353,5.0,17155193.0,action
Kites,kites,Relbig.,2010,romance,1600000,1300000.0,2900000.0,6.1,11353,5.0,17155193.0,action
Letters to God,letters to god,Viv.,2010,drama,2800000,60300.0,2860300.0,6.3,4443,4.0,3237452.0,drama
Letters to God,letters to god,Viv.,2010,family,2800000,60300.0,2860300.0,6.3,4443,4.0,3237452.0,drama
Twelve,twelve,Hann.,2010,action,184000,2400000.0,2584000.0,5.7,11533,,,
Twelve,twelve,Hann.,2010,crime,184000,2400000.0,2584000.0,5.7,11533,,,
Twelve,twelve,Hann.,2010,drama,184000,2400000.0,2584000.0,5.7,11533,,,
Tees Maar Khan,tees maar khan,UTV,2010,comedy,1100000,1400000.0,2500000.0,2.6,10122,,,
Tees Maar Khan,tees maar khan,UTV,2010,crime,1100000,1400000.0,2500000.0,2.6,10122,,,
Housefull,housefull,Eros,2010,comedy,1200000,1200000.0,2400000.0,5.5,11089,4.0,18726300.0,comedy
Golmaal 3,golmaal 3,Eros,2010,action,1100000,935000.0,2035000.0,5.4,6616,,,
Golmaal 3,golmaal 3,Eros,2010,comedy,1100000,935000.0,2035000.0,5.4,6616,,,
Cairo Time,cairo time,IFC,2010,comedy,1600000,391000.0,1991000.0,6.1,167,,,
Cairo Time,cairo time,IFC,2010,drama,1600000,391000.0,1991000.0,6.1,167,,,
Cairo Time,cairo time,IFC,2010,romance,1600000,391000.0,1991000.0,6.1,167,,,
